,reviewrating,reusefulcount,recoolcount,refunnycount,friendcount,fancount,tipcount,reviewcount,firstcount,usefulcount,coolcount,complimentcount,funnycount,busrating,buscateg,pricerange,monmembership,firstreview,maxReviewDay,avgReviewDay,avgpostedrating,avgreviewlen,polarity,subjective
5461,4,0,0,0,0,1,0,3,0,2,0,0,1,3.5,1,1,2,0,2,1,2,516,0.7333333333333334,0.55
5462,4,0,0,0,0,0,0,3,0,0,0,0,0,4.0,1,1,0,0,3,3,4,213,0.5,0.6
5463,2,0,0,0,1,0,0,5,0,0,1,0,0,3.5,1,1,26,0,3,1,3,849,0.3333333333333333,0.4595238095238095
5464,4,1,0,0,2,0,0,27,1,8,4,1,0,4.0,1,2,6,0,4,1,4,649,0.3790476190476191,0.3857142857142855
5465,5,6,1,0,181,27,1,995,48,916,521,155,215,4.0,0,2,39,0,19,3,3,1524,0.16176470588235292,0.5299019607843137
5466,2,1,1,0,8,3,0,168,19,196,64,9,94,3.5,0,2,21,0,8,2,3,930,0.6,0.55
5467,5,0,0,0,0,0,0,5,1,1,1,0,0,4.0,1,1,15,0,3,1,4,332,0.07142857142857144,0.6517857142857143
5468,4,0,0,0,0,0,0,1,0,0,0,0,0,3.5,0,2,0,0,1,1,4,169,0.75,0.675
5469,5,0,0,0,38,0,11,17,0,13,4,0,0,4.0,1,1,38,0,7,2,4,285,0.6,0.6
5470,5,0,0,0,2,0,0,1,0,0,0,0,0,4.0,1,1,1,0,1,1,5,85,0.25,0.3
5471,5,0,0,0,0,0,1,11,0,9,4,1,5,4.0,1,1,1,0,8,2,2,240,0.15925925925925924,0.49506172839506174
5472,3,0,0,0,7,0,0,16,0,11,0,0,0,4.0,1,1,14,0,3,1,3,521,0.35,0.56
5473,4,0,0,0,0,0,0,3,0,0,0,0,0,4.0,1,1,0,0,2,1,4,521,0.32,0.82
5474,1,0,0,0,0,0,0,31,0,7,1,0,3,3.5,0,1,12,0,4,2,3,1092,0.06193783068783069,0.581955467372134
5475,3,1,1,1,227,6,1,272,5,342,169,57,120,4.0,1,1,16,0,19,1,3,1832,0.2791447639661925,0.5864254792826221
5476,4,2,2,2,106,15,0,298,6,397,264,236,233,4.0,1,2,25,0,7,1,3,726,0.5454545454545454,0.7681818181818181
5477,5,0,0,0,27,1,0,17,1,9,0,1,3,3.5,1,1,5,0,6,2,2,553,1.0,0.3
5478,3,0,0,0,1,0,0,39,7,30,2,3,7,4.0,1,0,24,0,13,6,3,347,0.5,0.6
5479,5,1,0,0,2,1,0,69,0,34,14,1,7,4.0,1,1,2,0,16,6,3,830,0.27380952380952384,0.5202380952380953
5480,3,0,0,0,0,0,0,20,0,5,1,0,2,4.0,1,1,6,0,6,2,4,128,0.26964285714285713,0.41517857142857145
5481,5,2,1,2,7,0,46,6,1,6,1,1,2,4.0,1,1,7,0,4,3,4,152,0.475,0.7250000000000001
5482,4,1,1,0,24,4,43,122,4,100,66,26,11,4.0,1,2,49,0,9,2,4,1003,0.3373949579831933,0.41386554621848737
5483,1,0,0,0,0,0,0,2,0,3,0,0,0,4.0,1,1,4,0,1,1,3,412,0.035238095238095235,0.6185714285714285
5484,2,0,0,0,5,0,1,43,1,25,5,4,11,2.5,0,2,28,0,5,1,3,500,0.24250000000000002,0.4967361111111111
5485,2,1,0,0,52,55,1,339,12,714,285,88,115,4.0,1,1,24,0,30,2,3,668,0.19090909090909092,0.3292929292929293
5486,4,0,0,0,2,0,7,19,0,11,3,2,3,4.0,1,1,15,0,11,3,4,295,-0.04999999999999999,0.725
5487,5,0,0,0,1,0,0,6,0,1,0,0,0,4.0,1,1,13,0,2,1,4,763,0.32,0.4533333333333334
5488,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,5,2112,0.10301978114478116,0.40562920875420877
5489,4,2,2,0,4,1,1,174,29,107,16,1,48,4.0,1,1,1,0,15,2,2,1195,0.1696969696969697,0.27972027972027974
5490,2,0,0,0,1,0,0,3,0,1,1,0,1,4.0,1,1,24,0,2,1,3,542,0.15873015873015875,0.5976190476190476
5491,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,5,572,0.425,0.6097222222222223
5492,4,0,0,0,0,0,0,40,1,39,7,4,13,3.5,0,2,0,0,14,2,3,515,0.4441558441558442,0.4805194805194805
5493,4,0,0,0,9,1,12,47,0,23,6,3,12,3.5,0,1,4,0,28,4,2,407,0.3333333333333333,0.5208333333333333
5494,5,0,0,0,0,0,0,11,2,7,0,1,0,4.0,1,1,68,0,3,1,4,423,0.3103896103896104,0.5785714285714285
5495,4,0,0,0,0,0,0,13,0,6,3,0,5,4.5,1,2,5,0,4,1,3,313,0.21341269841269842,0.5723015873015873
5496,4,0,0,0,54,1,31,143,8,140,73,18,65,4.0,1,2,4,0,10,1,3,592,-0.0038461538461538793,0.4333333333333333
5497,4,0,0,0,2,1,0,45,2,14,4,4,2,4.0,0,1,12,0,4,1,3,1421,0.168655303030303,0.44933712121212127
5498,2,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1,2,0,0,2,2,3,788,-0.05816326530612244,0.34455782312925176
5499,4,0,0,0,88,5,0,34,0,80,41,26,18,3.5,1,2,0,0,25,6,3,466,0.4666666666666666,0.46666666666666673
5500,5,2,1,0,143,14,0,240,23,682,470,198,745,4.0,1,2,48,0,9,1,3,544,0.19345238095238093,0.5851190476190476
5501,3,0,0,0,0,0,0,7,0,1,0,0,0,4.0,1,0,0,0,7,7,3,293,0.20000000000000007,0.6388888888888888
5502,4,0,0,0,0,0,0,2,0,0,0,0,0,3.5,0,1,0,0,2,2,3,154,0.3875,0.7375
5503,3,0,0,0,0,0,0,3,0,9,0,0,0,3.5,1,2,6,0,3,3,2,1372,0.26666666666666666,0.4761904761904762
5504,5,0,0,0,1,0,0,15,0,5,3,0,1,4.0,1,1,1,0,4,2,4,1218,0.30974358974358973,0.6671794871794873
5505,5,0,0,0,0,0,0,3,0,0,0,0,2,4.0,1,2,0,0,3,3,4,331,0.5,0.5
5506,4,3,3,3,3094,84,0,387,51,3095,2114,2035,1584,4.0,1,1,26,0,18,1,4,1793,0.2887387387387387,0.5316816816816816
5507,5,0,0,0,0,0,0,3,0,0,0,0,0,4.0,1,1,0,0,2,1,5,303,0.4375,0.5875
5508,1,2,0,1,3,1,0,19,1,50,16,1,17,3.5,1,1,26,0,2,1,2,1064,0.06228070175438598,0.41052631578947374
5509,5,0,0,0,0,0,0,4,0,2,0,1,0,4.0,1,1,0,0,3,2,3,374,0.65,0.49375
5510,1,0,0,0,7,0,2,9,0,4,1,1,0,4.0,0,2,18,0,5,1,3,610,0.05625000000000001,0.35000000000000003
5511,5,1,0,0,8,0,0,5,0,3,0,0,0,4.0,1,1,8,0,2,1,4,848,0.2822222222222222,0.49388888888888893
5512,5,0,0,0,0,0,0,3,0,0,0,0,0,4.0,1,1,5,0,1,1,5,377,0.51,0.41
5513,4,0,0,0,16,0,0,20,0,12,2,1,10,4.0,1,1,0,0,20,11,3,747,0.4666666666666666,0.5060185185185184
5514,2,1,0,0,11,0,12,24,6,33,5,1,12,3.0,0,1,13,0,8,3,4,441,0.06071428571428572,0.4428571428571428
5515,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,2,0,0,1,1,5,315,0.024489795918367342,0.5836734693877551
5516,5,0,0,0,2,0,1,90,1,31,9,0,5,4.0,1,1,18,0,15,2,3,480,0.27888888888888885,0.4062962962962963
5517,5,0,0,0,32,2,1,41,1,53,36,2,43,4.5,1,0,13,0,6,2,3,1090,0.1,0.625
5518,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,5,328,0.2,0.2833333333333333
5519,5,0,0,0,3,3,0,74,2,28,22,7,13,4.0,1,1,8,0,11,1,4,402,0.6125,0.5708333333333333
5520,5,0,0,0,9,0,19,59,3,28,11,4,9,4.0,1,3,44,0,17,2,4,436,0.71875,0.6375
5521,5,0,1,0,95,3,10,152,1,160,88,1,65,4.0,1,1,22,0,10,2,3,672,0.2555681818181818,0.5170833333333333
5522,3,0,0,0,0,0,0,14,3,4,0,0,1,4.0,1,0,11,0,8,3,3,442,0.41904761904761906,0.5904761904761905
5523,4,0,0,0,8,0,0,27,0,20,17,3,5,4.0,1,1,54,0,4,1,4,344,0.35000000000000003,0.3611111111111111
5524,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,2,26,0,1,1,5,278,0.31666666666666665,0.5380952380952381
5525,4,2,0,1,21,2,19,62,6,83,35,37,52,3.5,0,1,21,0,6,1,3,798,0.3633333333333334,0.6300000000000001
5526,4,0,0,1,40,4,0,120,3,120,71,29,81,4.0,1,1,49,0,5,1,3,541,0.5,0.5
5527,5,0,0,0,23,1,0,19,0,18,11,8,18,4.0,1,2,8,0,8,2,4,961,0.17857142857142858,0.2857142857142857
5528,1,0,0,0,0,0,0,5,0,1,0,0,0,4.0,1,2,31,0,4,2,2,199,0.3,0.1
5529,4,0,0,0,0,0,0,6,0,0,0,0,0,4.0,1,0,0,0,6,6,4,314,0.75,0.675
5530,4,0,0,0,8,0,0,48,0,7,2,0,2,4.0,1,1,76,0,49,25,3,125,0.625,0.5750000000000001
5531,4,1,1,0,55,6,13,103,5,194,106,59,99,3.5,1,1,30,0,3,1,3,912,0.09239718614718617,0.38308982683982684
5532,5,0,0,0,0,0,0,5,0,0,0,0,0,4.0,1,2,0,0,1,1,4,363,0.7666666666666666,0.5499999999999999
5533,2,0,0,0,0,0,0,23,3,1,0,0,0,4.0,1,2,0,0,8,3,3,391,0.09999999999999998,0.44999999999999996
5534,4,0,0,0,8,0,2,80,1,70,30,8,26,4.0,1,2,40,0,6,1,4,1200,0.3194444444444444,0.5416666666666666
5535,5,0,0,0,29,0,0,19,0,6,2,1,2,3.5,1,1,2,0,4,2,3,1035,0.3617216117216117,0.4937728937728938
5536,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,3,0,0,1,1,1,1092,0.04802380952380953,0.4775714285714285
5537,4,0,0,0,0,0,0,3,0,0,0,0,0,3.5,0,1,0,0,2,1,4,150,0.0,0.0
5538,4,0,0,0,1,1,0,44,1,19,10,1,8,3.5,1,1,20,0,9,2,3,466,0.25,0.55
5539,4,1,0,0,26,2,5,90,3,55,19,11,19,4.0,1,1,1,0,9,2,3,823,0.14797619047619048,0.5722619047619047
5540,4,0,0,0,0,0,0,8,0,3,2,0,3,4.0,1,1,1,0,4,1,4,1158,0.10214646464646465,0.5741744366744368
5541,4,0,0,0,0,0,0,4,1,1,0,0,0,4.0,1,2,19,0,3,2,2,141,1.0,0.3
5542,5,0,0,0,4,0,0,25,0,7,4,0,2,4.0,1,1,5,0,4,1,3,660,0.07057823129251702,0.28962585034013605
5543,3,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,2,0,0,1,1,3,509,0.8,0.75
5544,4,1,1,1,9,0,0,17,0,16,5,1,5,4.0,1,1,33,0,5,1,3,1109,0.32999999999999996,0.49861111111111106
5545,4,0,0,0,0,0,0,9,0,3,0,1,1,4.0,1,1,0,0,4,1,4,510,0.18333333333333335,0.4791666666666667
5546,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,3,0,0,1,1,5,486,0.3875,0.575
5547,3,0,0,0,2,0,0,38,3,67,10,1,76,4.0,1,1,23,0,3,1,2,989,0.12500000000000003,0.5979166666666667
5548,4,0,0,0,0,0,0,13,0,1,0,0,1,4.0,2,3,0,0,13,13,3,300,0.2125,0.8875
5549,5,0,0,0,1,0,0,5,0,2,3,1,1,4.0,1,2,4,0,1,1,4,881,0.4041666666666667,0.5645833333333333
5550,5,0,0,0,3,0,1,13,0,2,0,1,0,3.0,0,1,8,0,5,3,3,344,0.12009803921568629,0.7191176470588235
5551,1,0,0,0,0,0,0,20,0,5,2,0,0,4.0,1,1,16,0,4,2,3,205,0.04999999999999999,0.55
5552,2,0,0,0,0,0,0,5,0,1,0,0,0,3.5,1,1,3,0,3,1,2,435,0.11142857142857143,0.6342857142857143
5553,5,0,0,0,11,1,0,47,0,47,12,3,23,4.0,1,1,23,0,30,7,4,351,0.75,0.675
5554,1,0,0,0,0,0,0,1,0,3,0,0,0,3.5,1,0,0,0,1,1,1,8,-0.3,0.6
5555,5,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1,2,0,0,2,2,4,1689,0.13420928030303036,0.3913746843434343
5556,4,0,0,0,24,1,145,15,1,6,1,3,2,4.0,1,1,1,0,7,2,3,215,0.08333333333333333,0.3666666666666667
5557,5,0,0,0,1,0,0,28,2,1,2,2,1,4.0,1,2,10,0,7,2,4,117,0.75,0.675
5558,5,0,0,0,0,0,0,4,0,7,0,0,1,4.0,1,1,4,0,3,2,4,644,0.225,0.2875
5559,5,0,0,0,0,0,0,13,0,7,2,1,0,4.5,0,1,0,0,1,1,4,343,0.0634920634920635,0.24603174603174602
5560,3,0,0,0,0,0,0,3,0,0,0,0,0,4.0,1,1,0,0,3,3,3,1069,0.32500000000000007,0.825
5561,3,0,0,0,0,0,0,1,0,2,0,0,0,4.0,1,0,0,0,1,1,3,754,0.39663299663299667,0.6074074074074074
5562,4,0,0,0,0,0,0,7,0,1,1,0,1,4.0,1,1,0,0,3,1,4,276,0.0,0.25
5563,4,1,0,0,4,0,63,82,38,46,7,12,12,4.0,0,2,1,0,20,2,3,208,0.38,0.6066666666666667
5564,3,0,0,0,48,2,120,104,5,92,48,76,20,3.0,0,2,7,0,8,2,3,1078,0.23203125000000002,0.41909722222222223
5565,4,1,0,0,0,0,0,18,0,16,5,0,4,4.0,1,1,45,0,4,1,3,431,0.22500000000000003,0.43750000000000006
5566,5,0,0,0,0,0,0,1,0,0,0,0,0,3.5,1,2,0,0,1,1,5,473,0.33749999999999997,0.4
5567,4,0,0,0,0,0,0,14,0,6,2,0,0,4.0,1,1,9,0,2,1,4,717,0.042857142857142864,0.4714285714285715
5568,3,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1,0,0,0,2,2,4,325,0.5,0.6
5569,3,0,0,0,2,0,0,20,0,13,6,2,4,3.5,0,2,8,0,6,1,4,685,0.003650793650793675,0.4776678876678878
5570,5,0,0,0,4,0,0,10,0,3,2,1,0,4.0,1,1,0,0,4,2,4,271,0.23333333333333336,0.7666666666666666
5571,5,0,0,0,0,0,0,10,0,3,0,0,0,4.0,1,1,0,0,5,3,2,984,0.4525,0.44000000000000006
5572,2,1,0,1,1,0,0,30,2,16,2,0,5,4.0,1,2,0,0,5,2,3,813,0.1322562358276644,0.4068594104308391
5573,4,0,0,0,0,0,0,8,0,4,0,0,1,4.0,1,1,0,0,3,1,3,581,0.15000000000000002,0.7722222222222221
5574,4,0,0,0,6,0,0,15,0,0,0,1,0,4.0,1,1,1,0,5,2,3,372,0.525,0.55
5575,3,0,0,0,34,2,0,116,2,93,16,10,19,4.0,1,2,5,0,16,1,3,863,0.365,0.535
5576,3,0,0,0,0,0,0,7,0,9,2,3,0,3.5,1,1,0,0,6,3,4,310,0.125,0.325
5577,3,0,0,0,0,0,0,10,3,0,0,0,0,3.5,2,2,0,0,6,3,3,831,0.15833333333333338,0.5252415458937197
5578,5,0,0,0,1,1,0,58,0,16,1,1,1,4.0,1,1,18,0,6,1,3,663,0.75,0.675
5579,5,0,0,0,33,5,0,201,5,297,79,22,104,4.0,1,1,21,0,18,3,3,810,0.16038961038961042,0.26904761904761904
5580,5,0,0,0,1,0,0,8,2,3,3,2,0,4.0,1,1,4,0,2,1,4,225,0.47070707070707063,0.4722222222222222
5581,5,0,0,0,0,0,2,5,0,0,0,0,0,4.0,1,1,19,0,2,1,3,187,0.71875,0.4875
5582,3,0,0,0,0,0,0,1,0,0,0,0,0,3.5,1,1,0,0,1,1,3,416,-0.024999999999999994,0.55
5583,4,1,1,0,247,19,0,503,48,915,607,249,283,4.0,1,1,57,0,18,2,4,857,0.10925925925925925,0.31851851851851853
5584,5,0,0,0,35,1,1,11,0,26,12,22,0,4.0,1,3,22,0,3,1,3,379,0.3333333333333333,0.3666666666666667
5585,5,1,1,1,60,15,0,620,132,728,420,121,395,3.5,1,2,37,0,21,2,3,549,0.25,0.55
5586,4,0,0,0,0,0,0,3,0,1,0,0,0,4.0,1,1,3,0,2,1,4,578,0.09736842105263158,0.5882591093117409
5587,1,0,0,0,0,0,0,12,4,0,0,0,3,4.0,1,1,60,0,2,1,3,322,0.0,0.0
5588,4,0,0,0,59,0,0,4,0,4,3,0,2,4.0,1,1,4,0,4,4,4,629,0.6,0.5571428571428572
5589,4,0,0,0,1,0,0,18,0,3,0,1,0,4.0,1,2,0,0,3,1,3,670,0.25,0.4166666666666667
5590,2,0,0,0,1,0,0,6,0,3,1,0,4,4.0,1,1,0,0,1,1,3,777,0.0494107744107744,0.47870370370370374
5591,4,0,0,0,0,0,0,13,0,18,3,1,4,4.0,1,2,15,0,6,2,4,517,0.2952380952380952,0.5595238095238095
5592,4,0,0,0,8,2,0,10,2,24,12,2,0,4.0,1,2,39,0,2,1,3,905,0.22575757575757577,0.6196969696969696
5593,5,0,0,0,0,0,0,1,0,0,0,0,0,3.5,1,1,54,0,1,1,5,511,0.53,0.3866666666666667
5594,4,1,0,0,74,3,7,54,0,43,15,16,9,4.0,1,1,6,0,18,3,3,933,0.39166666666666666,0.45601851851851843
5595,4,0,0,0,15,0,0,20,0,5,4,1,0,4.0,1,1,2,0,4,2,4,594,0.7,0.6000000000000001
5596,5,0,0,0,102,12,1,1112,46,856,600,134,253,4.0,1,2,51,0,18,2,3,400,0.3416666666666667,0.5833333333333333
5597,5,0,0,0,1,0,0,15,0,2,0,0,0,4.0,1,2,29,0,3,1,3,530,0.6,0.3833333333333333
5598,4,0,0,0,14,3,0,116,12,133,50,17,33,3.5,0,2,27,0,8,1,3,1158,0.5083333333333333,0.7
5599,2,0,0,0,0,1,0,16,0,11,3,0,4,4.0,1,1,4,0,3,1,3,501,0.33544973544973544,0.4132275132275132
5600,4,0,0,0,32,2,37,114,6,102,50,47,52,4.0,1,0,39,0,4,1,4,1463,0.24571428571428572,0.5971428571428572
5601,2,1,0,2,159,13,21,338,28,261,125,163,98,3.5,1,1,28,0,12,2,3,1011,0.06357142857142858,0.21255952380952378
5602,5,0,0,0,4,1,0,47,5,25,7,1,11,4.0,0,1,18,0,7,2,3,456,0.375,0.5588888888888889
5603,4,0,0,0,6,0,0,9,1,4,2,0,0,4.0,1,1,0,0,9,9,3,257,0.4600000000000001,0.62
5604,2,0,0,1,0,1,0,29,1,37,5,0,4,4.0,1,3,45,0,3,1,3,1084,0.07620634920634921,0.44528571428571423
5605,4,1,0,0,30,2,94,56,3,28,8,12,8,3.0,0,2,16,0,9,3,3,658,0.3083333333333333,0.5766666666666665
5606,4,0,0,0,1,0,0,6,0,3,1,0,1,4.0,1,1,5,0,2,2,2,616,0.45,0.6444444444444445
5607,5,0,0,0,0,1,0,27,0,1,0,2,1,3.5,1,1,0,0,7,2,4,378,0.0,0.0
5608,5,0,0,0,0,0,0,5,0,3,0,0,0,4.5,1,1,0,0,4,2,4,458,0.1875,0.3817307692307692
5609,1,0,0,0,0,0,0,1,0,0,0,0,0,3.5,1,1,0,0,1,1,1,365,-0.49999999999999994,0.7555555555555555
5610,5,0,0,0,0,0,0,8,0,2,1,0,2,4.0,1,1,0,0,7,3,4,165,0.65,0.675
5611,5,0,0,0,0,0,0,2,0,2,0,0,0,4.0,1,1,4,0,2,2,5,123,0.4090909090909091,0.5125
5612,4,0,0,0,0,0,0,6,0,2,0,0,0,4.0,1,0,0,0,5,3,4,656,0.2,0.36458333333333337
5613,1,0,0,0,0,0,0,3,0,0,0,0,2,3.0,0,1,1,0,2,1,1,732,-0.016666666666666663,0.11666666666666667
5614,5,0,0,0,1,0,0,6,1,0,0,0,0,3.5,1,1,33,0,1,1,4,820,0.29792568542568537,0.5259559884559885
5615,4,0,0,0,15,1,0,8,0,5,2,3,4,4.0,1,2,0,0,8,4,3,1184,0.215625,0.4520833333333334
5616,5,0,0,0,0,0,0,5,0,2,0,0,0,4.0,1,0,20,0,2,1,4,333,0.0,0.75
5617,4,0,0,0,13,6,0,227,8,152,68,21,58,4.0,1,1,37,0,13,2,3,613,0.22857142857142856,0.5714285714285714
5618,4,0,0,0,17,3,0,64,1,57,27,24,26,3.5,1,1,12,0,8,2,3,1245,0.07951697425381636,0.3472317156527683
5619,5,0,0,0,1,0,0,11,0,0,0,0,0,4.0,1,2,2,0,2,1,3,200,0.8,0.75
5620,3,0,0,0,105,4,11,93,3,61,27,13,47,4.5,1,2,5,0,7,1,3,689,0.5,0.5
5621,4,0,0,0,5,0,0,27,0,6,1,1,1,4.0,1,1,3,0,8,1,3,435,0.1619047619047619,0.2650793650793651
5622,4,0,0,0,0,0,0,5,1,0,0,0,0,4.0,1,0,5,0,3,1,4,255,0.21999999999999997,0.45999999999999996
5623,4,0,0,0,120,6,23,133,2,73,30,17,12,4.0,1,2,32,0,24,2,3,467,0.13749999999999998,0.25
5624,5,0,0,0,5,1,0,21,0,11,6,3,5,4.0,1,1,23,0,4,2,3,483,0.3038461538461539,0.5064102564102564
5625,5,0,0,0,25,8,12,413,3,163,71,30,46,4.0,1,3,5,0,18,2,3,1017,0.24555555555555558,0.35444444444444445
5626,1,0,0,0,0,0,0,4,0,1,0,0,0,3.5,1,1,23,0,1,1,1,556,0.0,0.0
5627,4,2,0,0,74,12,0,156,10,377,201,97,227,4.0,1,1,34,0,17,2,3,652,0.29583333333333334,0.5333333333333333
5628,2,9,1,2,0,0,0,5,0,13,1,0,2,4.0,1,1,6,0,4,3,3,669,0.18214285714285713,0.43214285714285705
5629,1,0,0,0,0,0,0,1,0,0,0,0,2,4.0,1,3,0,0,1,1,1,508,-0.07272727272727271,0.3242424242424243
5630,5,0,0,0,28,0,0,4,0,5,2,4,5,3.5,1,1,3,0,2,1,4,498,0.07936507936507936,0.4793650793650794
5631,4,0,0,0,0,0,0,5,0,1,0,0,0,4.0,1,2,6,0,3,2,4,160,0.75,0.675
5632,1,0,0,0,0,0,0,2,0,1,0,0,0,3.5,1,1,0,0,1,1,3,544,-0.21638176638176634,0.6475783475783478
5633,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,1,2,15,0,1,1,1,291,0.22993970315398887,0.5033163265306123
5634,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,2,0,2,2,5,310,0.6,1.0
5635,2,1,0,0,11,0,12,24,6,33,5,1,12,3.0,0,1,13,0,8,3,4,441,0.06071428571428572,0.4428571428571428
5636,5,1,0,0,65,5,0,278,16,200,84,69,79,4.0,1,2,53,0,21,4,3,386,0.5625,0.5708333333333333
5637,3,0,0,0,1,0,0,4,0,0,0,0,0,4.0,1,2,1,0,2,2,4,242,-0.16,0.64
5638,4,0,0,0,0,0,0,6,0,4,0,0,0,4.0,1,1,0,0,6,6,4,46,0.0,0.0
5639,2,0,0,0,1,0,0,4,1,1,3,0,5,4.5,1,1,0,0,2,1,2,762,0.20999999999999996,0.38388888888888895
5640,5,1,2,0,52,1,11,92,3,63,17,12,7,4.0,1,1,18,0,16,3,3,549,0.32352941176470584,0.5745098039215688
5641,4,0,0,0,0,1,0,8,0,2,2,0,0,4.0,1,1,0,0,4,1,3,391,0.125,0.7916666666666666
5642,5,0,0,0,1,0,1,3,0,0,0,1,0,4.0,1,1,1,0,2,1,3,189,0.23124999999999998,0.40625
5643,5,0,0,0,0,0,0,5,0,0,0,1,0,3.5,1,1,46,0,3,1,5,517,0.65,0.5125
5644,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,2,0,0,1,1,5,956,0.2157738095238095,0.3629349816849818
5645,4,1,1,0,24,0,0,7,0,11,10,5,8,4.0,1,1,24,0,4,2,3,455,0.31277056277056275,0.4863636363636364
5646,5,0,0,0,0,0,0,7,0,2,2,0,0,4.0,1,0,20,0,7,7,3,311,0.26785714285714285,0.5563492063492064
5647,5,0,0,0,0,0,0,4,0,1,0,0,0,4.0,1,2,0,0,2,2,3,696,0.4310606060606061,0.625
5648,5,0,0,0,0,0,0,5,0,6,1,2,0,4.0,1,2,18,0,1,1,3,689,0.5333333333333333,0.5333333333333333
5649,5,0,0,0,8,0,0,21,0,21,8,1,13,4.0,1,2,4,0,3,1,3,280,0.09999999999999998,0.5
5650,4,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1,1,0,0,2,2,2,532,0.18125000000000002,0.7625000000000001
5651,4,4,1,1,160,16,22,425,39,589,317,97,288,4.0,0,1,34,0,14,3,3,1028,0.13645276292335118,0.44830659536541895
5652,4,0,0,0,0,0,0,1,0,0,0,0,0,4.0,0,2,0,0,1,1,4,2834,0.18544973544973542,0.4289555352055351
5653,5,1,0,0,13,1,0,88,10,69,24,7,14,4.0,1,1,34,0,11,2,4,462,0.3,0.47619047619047616
5654,5,0,0,0,0,2,0,6,0,5,4,0,0,4.0,1,1,0,0,5,3,4,390,0.3611111111111111,0.41944444444444445
5655,5,0,0,0,0,0,0,3,0,0,0,0,0,4.0,1,1,1,0,2,1,4,175,0.31666666666666665,0.5166666666666667
5656,2,0,0,0,1,0,0,19,0,19,5,2,14,4.0,1,2,4,0,2,1,3,338,0.26428571428571435,0.7470238095238095
5657,5,0,0,0,26,1,0,102,1,49,16,8,13,4.0,1,1,1,0,16,3,3,707,0.275,0.40388888888888885
5658,4,0,0,0,132,18,1,192,5,194,102,88,85,2.5,0,1,25,0,5,1,3,293,0.18333333333333335,0.4166666666666667
5659,4,1,0,0,19,3,3,152,9,206,48,9,69,3.5,0,2,16,0,5,1,3,1382,0.17497151970836178,0.4976190476190478
5660,4,0,0,0,1,0,0,2,0,2,0,0,0,4.0,1,1,6,0,1,1,4,412,0.3772727272727273,0.6599999999999999
5661,2,0,0,0,2,0,1,10,0,5,1,0,1,3.5,1,0,0,0,3,1,3,620,0.5,0.3
5662,4,0,0,0,39,3,2,117,5,112,30,23,26,3.5,1,2,13,0,4,1,3,654,0.22396825396825396,0.5204761904761904
5663,5,0,1,1,75,1,15,19,1,36,10,10,21,4.5,1,0,3,0,6,2,3,480,0.6,0.52
5664,3,0,0,0,0,0,0,11,0,18,6,0,19,4.0,1,1,15,0,3,1,3,1449,0.02207792207792208,0.5209415584415584
5665,5,0,0,0,51,4,0,46,3,55,30,21,29,4.0,1,1,7,0,3,1,4,487,0.27499999999999997,0.31666666666666665
5666,5,0,0,0,0,0,0,11,0,0,0,0,0,4.0,1,1,4,0,8,5,3,456,0.5083333333333334,0.6749999999999999
5667,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,0,0,1,1,5,1062,0.33792335115864536,0.5850713012477718
5668,5,49,49,2,5,50,0,4,0,198,197,0,5,4.0,1,1,0,0,3,2,4,997,0.029545454545454552,0.6380681818181819
5669,5,0,0,0,17,0,0,11,0,2,0,0,0,4.0,1,1,12,0,5,1,4,640,0.1111111111111111,0.2222222222222222
5670,4,0,0,0,0,0,0,4,0,10,0,0,2,4.0,1,2,0,0,1,1,2,1355,0.3375,0.475
5671,5,0,0,0,0,0,2,13,0,11,3,1,10,4.0,1,0,12,0,5,1,4,521,0.525,0.7
5672,5,0,0,0,1,0,0,18,0,7,1,0,4,4.0,1,0,23,0,13,4,3,295,0.0,0.45
5673,5,1,1,1,14,1,0,71,7,117,68,48,51,4.0,0,1,36,0,3,1,4,730,0.4529137529137529,0.573076923076923
5674,1,0,0,0,1,0,0,17,0,7,2,0,5,4.0,1,2,0,0,3,1,3,677,-0.04166666666666668,0.6280303030303029
5675,2,0,0,0,35,5,13,264,21,267,82,56,111,3.0,0,2,19,0,13,2,3,838,0.2734375,0.4755208333333334
5676,5,0,0,0,8,0,10,62,3,35,7,2,4,4.0,1,2,30,0,5,1,3,614,0.3222222222222222,0.30000000000000004
